Explainer,prediction_split,decision_boundary,precision,recall,f1,auprc,no_predictions,average_number_of_predicted_tokens,evidence_span_token_recall,evidence_span_recall,precision@1,recall@1,precision@5,recall@5,precision@10,recall@10,precision@50,recall@50,precision@100,recall@100,entropy,kl_divergence,iou,attributions_sum_zero,run_id,comprehensiveness,sufficiency,Model,special_token_rate,decision_boundary_no_special,precision_no_special,recall_no_special,f1_no_special,auprc_no_special,average_number_of_predicted_tokens_no_special,evidence_span_token_recall_no_special,evidence_span_recall_no_special,precision@1_no_special,recall@1_no_special,precision@5_no_special,recall@5_no_special,precision@10_no_special,recall@10_no_special,precision@50_no_special,recall@50_no_special,precision@100_no_special,recall@100_no_special,iou_no_special,kl_divergence_no_special,ground_truth_special_token_rate
$x \nabla x$,all,0.022,35.55917480998894,31.324725011955852,33.307907449285715,26.88632472622949,12.116040955631389,314.3344709897611,45.824339198635386,61.732081910663574,44.19795221843003,12.38641798182687,27.84982935153584,39.02439024390244,18.395904436860068,51.55428024868483,5.56655290102389,78.00095648015304,3.05972696245733,85.74844571975132,0.7339310812072526,3.281778561839644,32.17178698998547,0.0,c2lg74xi,75.66232339682128,10.1612246259994,FM,3.2764505119453924,2.1999999999999997,32.124352331606076,35.5810616929697,33.76446562237385,26.46896466151044,395.22184300341297,51.29769168987268,66.85153583552876,44.36860068259386,12.434241989478718,27.986348122866893,39.21568627450981,18.4641638225256,51.7455762792922,5.42320819112628,75.9923481587757,2.967576791808874,83.1659493065519,32.58498954542019,364.33596954582174,5.834528933524629
$a x \nabla x$,all,0.054,41.8562329390353,43.998087039693715,42.90044299320494,39.06593242774168,3.0716723549488,375.0853242320819,61.97997347704821,76.82025028366701,53.92491467576792,15.11238641798182,32.764505119453915,45.91104734576757,21.94539249146757,61.50167384026781,5.98976109215017,83.93113342898135,3.2389078498293498,90.76996652319464,0.2819630613778342,2.1148150823587333,45.67982698811716,0.0,c2lg74xi,85.6063173479843,12.94328586275767,FM,11.843003412969285,5.4,42.24407688869002,45.193687230989745,43.66913123794768,38.68553240476989,381.740614334471,63.328858522599006,78.01478953280267,53.92491467576792,15.112386417981828,33.13993174061434,46.43711142993783,21.928327645051194,61.45384983261597,5.870307167235495,82.25729316116691,3.1160409556313997,87.32663797226208,45.77929671013785,254.89450624334515,5.834528933524629
$a$,all,0.052,37.357743691241765,36.10712577713995,36.72178988276844,30.945950604829942,24.744027303754258,344.8805460750853,52.3307158329564,61.120591580752325,50.51194539249146,14.155906264945001,28.532423208191123,39.98087039693926,18.464163822525588,51.7455762792922,5.53924914675767,77.6183644189383,3.00511945392491,84.2180774748924,0.5203744421855503,2.602556883338917,38.1310800461705,0.0,nvyrqsnj,79.05439283119416,21.66846697448304,FM,25.90443686006826,5.2,42.06930209858447,41.22429459588694,41.64251207679454,36.88836920921372,349.6587030716724,57.42817572988152,68.430034129033,52.04778156996587,14.586322333811575,31.296928327645052,43.8546150167384,20.170648464163822,56.52797704447633,5.617747440273037,78.71831659493066,2.9726962457337884,83.30942132950742,42.219244288583866,276.89748199927544,5.834528933524629
$x \nabla x$,all,0.019,29.263067694944176,32.6637972262074,30.8700564966765,21.56075869758521,7.50853242320819,398.2935153583618,47.35632044263455,63.36746302555037,41.979522184300336,11.76470588235294,25.1877133105802,35.29411764705882,16.843003412969278,47.20229555236729,5.4095563139931695,75.80105212816835,3.03071672354948,84.93543758967002,0.7302431259516489,3.399173447112064,29.75619445864816,0.0,nvyrqsnj,74.76833838990879,13.956587939489228,FM,9.283276450511945,1.9,26.74924673585528,38.21138211382096,31.46908231538783,23.369273219277314,509.7269624573379,52.79839353826768,67.97497155793006,44.88054607508533,12.57771401243424,26.006825938566553,36.441893830703016,17.50853242320819,49.06743185078909,5.320819112627986,74.55762792922047,2.976109215017065,83.4050693448111,31.92482918829736,371.3701883711901,5.834528933524629
$a x \nabla x$,all,0.038,36.699597511891554,47.96747967479652,41.58374792654019,37.38935080571208,1.36518771331058,466.38225255972696,65.08524183401018,78.41296928251913,56.31399317406144,15.7819225251076,32.52559726962457,45.57627929220468,20.93856655290102,58.68005738880918,5.95221843003413,83.4050693448111,3.21160409556314,90.00478240076518,0.28552631465071,2.219892181496962,44.392007602542414,0.0,nvyrqsnj,84.15057086989304,15.949563975012198,FM,13.617747440273037,3.8,37.90022338049129,48.684839789574134,42.62089177258692,37.48535649655915,458.3617747440273,65.55301069768231,79.3515358354112,56.8259385665529,15.925394548063126,33.037542662116046,46.29363940698231,21.399317406143346,59.9713055954089,5.836177474402731,81.7790530846485,3.1228668941979523,87.51793400286944,45.13870312509155,263.78199811719276,5.834528933524629
$a$,all,0.054,43.064066852367446,36.96795791487309,39.78383942307449,34.37845928055024,17.74744027303754,306.31399317406147,53.34079529652666,69.85210466371939,55.2901023890785,15.49497847919655,30.682593856655288,42.99378287900526,19.28327645051194,54.04112864658058,5.22866894197952,73.26637972262075,2.95051194539249,82.68770923003348,0.4829283476485453,2.643599729751702,42.21016546517702,0.0,kpcj14ip,86.45065425078789,27.55893533379864,FM,6.0068259385665534,5.4,42.38341968911895,39.120038259205934,40.68639641830189,34.71602892735533,329.35153583617745,55.908371349583916,72.15585892990838,55.972696245733786,15.686274509803921,30.921501706484644,43.32855093256815,19.300341296928327,54.08895265423242,5.215017064846417,73.0750836920134,2.878839590443686,80.67910090865614,42.92323012059218,299.04478077737735,5.834528933524629
$x \nabla x$,all,0.017,26.9694819020581,36.34624581539916,30.96353636129532,24.10452707295433,6.484641638225249,480.8873720136519,48.850349024984254,65.58589305966042,43.344709897610926,12.14729794356767,26.34812286689419,36.92013390722142,17.423208191126278,48.82831181252989,5.40273037542662,75.70540411286466,2.99488054607508,83.93113342898135,0.7338600660240792,3.407182789303115,30.71385775388486,0.0,kpcj14ip,76.17702531905329,19.850258691105292,FM,3.0034129692832767,1.7000000000000002,24.269917777147647,40.93735054997589,30.47347810562013,23.947890176036235,601.877133105802,54.38935377257573,69.31171786053582,44.88054607508533,12.57771401243424,26.621160409556317,37.30272596843616,17.593856655290104,49.3065518890483,5.276450511945392,73.93591582974653,2.901023890784983,81.30081300813008,31.255195665010575,376.4008753260654,5.834528933524629
$a x \nabla x$,all,0.059,41.7120237506183,40.315638450501964,41.00194552479178,36.70041566201819,3.24232081911262,344.8805460750853,57.045620499448205,77.14732650664945,56.8259385665529,15.925394548063121,31.638225255972692,44.33285509325681,20.30716723549488,56.91056910569105,5.62798634812286,78.86178861788618,3.11433447098976,87.27881396461024,0.2585562737398588,2.60634637935088,42.28659379984327,0.0,kpcj14ip,87.0565115925834,23.04049430477807,FM,3.78839590443686,5.8999999999999995,41.57688540646405,40.60258249641301,41.0839583832405,36.05273132921957,348.4641638225256,57.35915319352577,77.6592718991358,56.8259385665529,15.925394548063126,31.706484641638227,44.4285031085605,20.170648464163822,56.52797704447633,5.505119453924915,77.1401243424199,3.0,84.07460545193686,42.54810872056317,301.52332227943276,5.834528933524629
$a$,all,0.053,20.54263565891464,22.81205164992815,21.61794697434831,12.692495693556442,25.25597269624573,396.2457337883959,32.50460124800434,45.73378839546017,25.085324232081913,7.030129124820659,16.51877133105802,23.14681970349115,12.832764505119451,35.9636537541846,4.73378839590443,66.33189861310377,2.78668941979522,78.09660449545672,0.4977736807891995,3.768565289020237,19.619858950310228,0.0,y5s1lj2j,60.16304153431761,32.905039351498885,FM,52.86689419795222,5.3,29.789419619927944,27.73792443806778,28.727092619609458,23.796257878112307,332.25255972696243,39.87781842706566,53.156996586516925,39.419795221843,11.047345767575322,24.47098976109215,34.28981348637016,16.911262798634812,47.39359158297465,5.26962457337884,73.84026781444285,2.9027303754266214,81.34863701578192,30.732610468126104,356.26573137000355,5.834528933524629
$x \nabla x$,all,0.019,31.93379087605962,37.82879005260622,34.63222416762951,28.85758319411108,7.33788395904436,422.69624573378843,53.809919696971484,70.05119453856918,49.48805460750853,13.86896221903395,28.43003412969283,39.83739837398374,18.839590443686,52.79770444763271,5.7098976109215,80.00956480153036,3.1587030716723503,88.52223816355811,0.7206896054705225,3.1668353153449984,34.42981315869032,0.0,y5s1lj2j,75.63228502649415,14.452768913137632,FM,1.6040955631399316,1.9,28.00252844500623,42.37207077953112,33.72026641246078,28.43717334695901,539.9317406143344,58.357436789261506,74.1183162677688,49.658703071672356,13.916786226685796,28.498293515358363,39.933046389287426,18.85665529010239,52.84552845528455,5.522184300341297,77.3792443806791,3.037542662116041,85.12673362027738,34.813442173677714,353.1253820079592,5.834528933524629
$a x \nabla x$,all,0.064,33.083458270864405,31.65949306551874,32.35581622628405,26.696341131870284,7.33788395904436,341.4675767918089,44.621190100875715,60.153583617163676,44.027303754266214,12.33859397417503,26.006825938566553,36.44189383070301,18.15699658703071,50.884744141559054,5.73720136518771,80.3921568627451,3.17918088737201,89.0961262553802,0.3254035593697307,2.7614990440215834,32.74188883944561,0.0,y5s1lj2j,75.31874845284162,20.3175501997032,FM,29.48805460750853,6.4,38.79265091863497,35.341941654710496,36.986986986487885,30.493045776985728,325.0853242320819,49.349124045934886,64.46245733725914,46.75767918088737,13.103778096604495,30.10238907849829,42.18077474892396,20.324232081911262,56.9583931133429,5.78839590443686,81.10951697752272,3.1177474402730376,87.37446197991392,37.77575787947551,296.0114850888136,5.834528933524629
$a$,all,0.048,36.627906976744015,39.16786226685778,37.855327015908976,33.13350286387552,20.30716723549488,381.5699658703072,55.08579280944114,65.78498293451892,52.389078498293514,14.68197034911525,30.23890784982935,42.37207077953132,19.76109215017064,55.38020086083214,5.49829351535836,77.0444763271162,3.01535836177474,84.50502152080345,0.4866573528146288,2.473718876239597,42.30609404739248,0.0,aori2lbl,81.39101055620065,32.17731334017329,FM,23.924914675767916,4.8,41.31556319862407,45.9588713534192,43.51369707896692,37.679882296249296,396.92832764505124,62.622321032791916,73.46416382181755,54.94880546075085,15.399330463892873,33.44709897610921,46.8675274988044,21.296928327645052,59.684361549497844,5.648464163822525,79.14873266379723,3.0085324232081914,84.31372549019608,45.365639486241314,266.3450684766818,5.834528933524629
$x \nabla x$,all,0.019,32.11618257261397,37.01578192252493,34.39235725344592,29.34512481773951,8.191126279863479,411.26279863481227,51.74504557792894,68.11717861139844,50.0,14.01243424198948,28.600682593856657,40.07651841224294,18.66894197952218,52.3194643711143,5.66894197952218,79.43567670970828,3.1416382252559703,88.0439980870397,0.7262770798122857,3.1947350941557717,33.88439338176326,0.0,aori2lbl,76.63404378565158,17.21743916600123,FM,2.150170648464164,1.9,28.449127428383182,41.31994261119062,33.69734789343264,28.564762216896955,518.2593856655291,56.415817780674395,72.95221842932716,50.170648464163826,14.060258249641318,28.80546075085324,40.36346245815399,18.78839590443686,52.65423242467718,5.488054607508532,76.9010043041607,3.022184300341297,84.6963175514108,33.98415739320198,355.21921046142654,5.834528933524629
$a x \nabla x$,all,0.057,43.034944949736506,42.993782879005046,43.01435406648544,39.48510420799447,2.2184300341296903,356.48464163822524,60.80620697052351,78.19965870231361,56.8259385665529,15.925394548063121,33.99317406143344,47.63271162123386,22.030716723549478,61.74079387852702,5.94539249146757,83.30942132950742,3.22184300341296,90.29172644667624,0.2706323712666348,2.173781052649798,45.350576784779875,0.0,aori2lbl,86.04545757741164,22.859819556134937,FM,8.225255972696246,5.7,42.797006548175666,43.75896700143451,43.272641285855975,38.83295433503529,364.8464163822525,61.518833602515635,79.13822525520567,56.8259385665529,15.925394548063126,34.470989761092156,48.30224772835964,22.320819112627987,62.553802008608315,5.853242320819112,82.0181731229077,3.1279863481228665,87.66140602582496,45.761239358362765,258.0490666958407,5.834528933524629
$a$,all,0.061,37.95148247978416,33.66810138689606,35.6817029898716,30.957418343497277,25.7679180887372,316.5529010238908,50.08124530917891,60.72241183103778,50.51194539249146,14.155906264945001,28.80546075085324,40.36346245815399,19.010238907849832,53.27594452415112,5.39590443686006,75.60975609756098,2.95221843003412,82.73553323768532,0.4898459480413898,2.5779195643164003,40.581675535721615,0.0,3qdzf8w0,81.7473767570804,25.188783571801608,FM,27.747440273037544,6.1,44.04199475065594,40.124342419894596,41.99199199149286,37.235900666426794,325.0853242320819,57.467187249268704,68.65756541458174,53.412969283276446,14.968914395026303,31.91126279863481,44.71544715447154,20.563139931740615,57.62792922046868,5.518771331058021,77.33142037302726,2.960750853242321,82.97465327594452,44.56490476350461,270.55811074055345,5.834528933524629
$x \nabla x$,all,0.021,32.57142857142842,32.71162123385924,32.64137437315769,25.58313578921944,7.50853242320819,358.3617747440273,46.69543624720409,63.52389078436621,46.07508532423208,12.91248206599713,26.8259385665529,37.5896700143472,17.83276450511945,49.97608799617408,5.55972696245733,77.90530846484936,3.10068259385665,86.89622190339551,0.7256105032229893,3.2677627141637853,32.37577436546444,0.0,3qdzf8w0,76.78524923736809,14.93213491901188,FM,3.242320819112628,2.1,29.333333333333222,36.82448589191757,32.654792196283196,25.38626078007724,447.9522184300341,51.50085267375432,68.6433447092331,46.41638225255973,13.008130081300814,27.33788395904437,38.30703012912482,18.037542662116042,50.54997608799617,5.436860068259386,76.18364418938307,2.9795221843003414,83.50071736011478,32.95250786457746,362.1555466505781,5.834528933524629
$a x \nabla x$,all,0.053,41.46341463414615,43.08943089430874,42.2607879919953,38.02997461925757,2.2184300341296903,370.81911262798644,60.680548357237626,76.90557451575104,58.703071672354945,16.45145863223338,32.389078498293514,45.38498326159732,21.023890784982928,58.91917742706839,5.8498293515358295,81.97034911525586,3.16040955631399,88.57006217120995,0.2693211181652654,2.286847679980796,44.41779324872075,0.0,3qdzf8w0,86.6920746474606,18.61901104492217,FM,12.1160409556314,5.3,41.00044662795872,43.902439024390034,42.401847574558126,37.812124199457905,382.0819112627986,61.50200458397912,78.18543799696734,58.703071672354945,16.451458632233383,32.96928327645051,46.19799139167862,21.296928327645052,59.684361549497844,5.771331058020477,80.87039693926351,3.07679180887372,86.22668579626973,45.11978450771881,267.9990058423603,5.834528933524629
$a$,all,0.043,34.229458538432276,43.23290291726426,38.20794589976019,17.75343173570484,20.13651877133105,450.6825938566553,58.59431737170257,66.24004550561665,47.610921501706486,13.3428981348637,30.4778156996587,42.70683883309421,20.88737201365187,58.536585365853654,5.86006825938566,82.11382113821138,3.1382252559726904,87.94835007173602,0.5039972831111527,2.355314602590381,40.32327576452195,0.0,qsxqnh1e,88.30184866470015,23.64343259435347,PGD,16.14334470989761,4.3,36.255572065378765,46.67623146819681,40.81120635535134,36.69891902459236,459.3856655290103,62.723383461072025,71.07508532354623,49.48805460750853,13.868962219033957,32.28668941979522,45.2415112386418,21.14334470989761,59.25394548063127,5.781569965870307,81.01386896221904,3.073378839590444,86.13103778096604,42.040028757675266,265.84232920946323,5.834528933524629
$x \nabla x$,all,0.019,31.126126126125982,33.04638928742213,32.05752725535741,23.17115120512047,10.23890784982935,378.839590443686,45.29303768824994,61.547212741150084,46.41638225255973,13.00813008130081,25.90443686006826,36.29842180774749,17.576791808873722,49.25872788139646,5.4948805460750805,76.99665231946437,3.05802047781569,85.70062171209948,0.7349099965425235,3.385479080468173,30.850970285671853,0.0,qsxqnh1e,79.30548119916077,15.356403920490111,PGD,4.505119453924915,1.9,27.59957701797664,37.4461979913915,31.777597402108732,25.00828457619082,484.1296928327645,50.89179283901941,66.52445961254824,46.41638225255973,13.008130081300814,26.38225255972696,36.96795791487327,17.781569965870307,49.83261597321856,5.324232081911263,74.60545193687231,2.938566552901024,82.35294117647058,31.00138763855223,373.1707314721881,5.834528933524629
$a x \nabla x$,all,0.046,38.42574641333835,47.39359158297442,42.441113489869295,15.77180405120136,1.70648464163822,440.1023890784983,64.34802570902136,78.00056882745662,55.460750853242324,15.54280248684839,33.208191126279864,46.53275944524151,22.0136518771331,61.69296987087518,6.00341296928327,84.12242945958872,3.25426621160409,91.2003825920612,0.2933842634669076,2.100089449668656,44.699629628025576,0.0,qsxqnh1e,89.50005429896298,16.99163163960079,PGD,7.57679180887372,4.6,39.35130910511903,48.15877570540388,43.31182795649413,37.62559049083725,436.68941979522185,65.19423155095706,78.34186575578084,55.460750853242324,15.542802486848398,33.208191126279864,46.53275944524151,21.911262798634812,61.406025824964125,5.8668941979522184,82.20946915351507,3.1262798634812285,87.61358201817312,44.436307572722946,252.60765515241692,5.834528933524629
$a$,all,0.041,33.23973323973312,45.28933524629342,38.34008097117153,18.28952667251948,17.064846416382252,486.17747440273035,60.2764106386904,66.66666666602407,48.634812286689424,13.62984218077474,30.409556313993168,42.61119081779053,20.90443686006826,58.584409373505494,5.88737201365187,82.49641319942612,3.18259385665529,89.1917742706839,0.5070627538664407,2.390394160960058,41.8297962575248,0.0,c47pk3mq,87.47789267204354,26.15134095492323,PGD,14.095563139931741,4.1000000000000005,36.15328994938526,47.824007651840994,41.17768169602998,36.36860540588378,472.0136518771331,63.456043387419115,69.99431171718578,49.658703071672356,13.916786226685796,31.638225255972696,44.33285509325681,21.07508532423208,59.062649450023905,5.781569965870307,81.01386896221904,3.0921501706484644,86.6571018651363,43.055410624048726,269.8588719690132,5.834528933524629
$x \nabla x$,all,0.02,31.27510040160627,29.794356767096943,30.516776879245427,22.377058901864242,12.28668941979522,339.93174061433444,43.985595841128585,59.982935152999005,44.36860068259385,12.43424198947871,25.426621160409553,35.62888570062171,17.08191126279863,47.87183165949306,5.40614334470989,75.7532281205165,3.0,84.07460545193686,0.7351460342299265,3.406340300601036,30.36277364722745,0.0,c47pk3mq,76.576198039675,20.31938419463854,PGD,3.890784982935154,2.0,27.931437475652405,34.289813486369994,30.785744954421357,23.986638839023545,438.05460750853246,49.10550105912949,65.13083048856014,45.051194539249146,12.625538020086083,25.90443686006826,36.29842180774749,17.303754266211605,48.493543758967,5.26962457337884,73.84026781444285,2.907849829351536,81.49210903873745,31.019897886926422,375.89010560776194,5.834528933524629
$a x \nabla x$,all,0.045,37.39805825242704,46.05451936872288,41.27732533169551,15.18932910243628,2.38907849829351,439.4197952218431,63.978487183155345,76.77758816763063,54.26621160409556,15.2080344332855,32.45733788395904,45.480631276901,21.672354948805463,60.73648971783836,6.0716723549488,85.07890961262554,3.26621160409556,91.53515064562411,0.2892089551701304,2.1693739882756184,45.06495549278062,0.0,c47pk3mq,88.09352543459525,21.99541975107013,PGD,7.542662116040956,4.5,37.88409179307647,46.58058345289313,41.784641784146906,37.007279181577765,438.73720136518773,64.3644777568583,77.11888509595485,54.26621160409556,15.208034433285508,32.86689419795222,46.0545193687231,21.552901023890787,60.40172166427546,5.935153583617748,83.1659493065519,3.150170648464164,88.2831181252989,45.34768343098208,259.6698502073151,5.834528933524629
$a$,all,0.057,40.652975250131426,36.92013390722125,38.69674185413755,18.41453097014012,26.450511945392492,324.061433447099,52.31484409567243,59.58475540329072,50.170648464163826,14.060258249641318,29.829351535836178,41.79818268770923,20.81911262798634,58.3452893352463,5.77815699658703,80.9660449545672,3.13651877133105,87.90052606408418,0.5073545307377152,2.3492644090111674,40.23619726342648,0.0,vw30smyb,87.92140381704336,26.76726557773782,PGD,13.276450511945391,5.7,42.14501510573997,40.028694404590915,41.05960264850675,36.98995794637226,338.90784982935156,55.989226217137755,64.33447098913881,50.68259385665529,14.203730272596843,30.921501706484644,43.32855093256815,21.12627986348123,59.20612147297943,5.720136518771331,80.1530368244859,3.0563139931740615,85.65279770444764,42.147137779744774,265.94640774285307,5.834528933524629
$x \nabla x$,all,0.017,28.17171330011488,35.15064562410313,31.276595744186793,21.870291048103198,5.29010238907849,445.2218430034129,50.295623270999336,67.37770193336053,44.19795221843003,12.38641798182687,25.7679180887372,36.10712577714012,17.5938566552901,49.3065518890483,5.488054607508531,76.9010043041607,3.0426621160409497,85.2702056432329,0.7373269845159063,3.3921164772491674,31.430480806226107,0.0,vw30smyb,78.75484245545589,17.2093499958089,PGD,5.767918088737202,1.7000000000000002,25.280387996362457,39.88522238163539,30.946196660007374,24.14912493385033,562.9692832764505,54.824363870540815,70.70534698452391,45.22184300341297,12.673362027737925,26.38225255972696,36.96795791487327,17.918088737201366,50.21520803443329,5.3447098976109215,74.89239598278336,2.938566552901024,82.35294117647058,32.18008451823211,373.3492312475493,5.834528933524629
$a x \nabla x$,all,0.066,43.87701928087523,40.26781444285012,41.99501246832864,16.16972224236179,3.92491467576791,327.47440273037546,57.1847165913705,73.49260523250531,56.655290102389074,15.877570540411279,32.86689419795222,46.0545193687231,22.252559726962453,62.36250597800096,6.00682593856655,84.17025346724056,3.24744027303754,91.00908656145384,0.2885843638132326,2.088086123579565,45.11639406920887,0.0,vw30smyb,89.45505259782408,19.89477514649152,PGD,7.440273037542662,6.6000000000000005,44.27757638529236,40.88952654232405,42.516161113374274,38.54882636968447,329.5221843003413,58.010745653315055,74.08987485707314,56.655290102389074,15.877570540411288,33.0716723549488,46.34146341463415,22.081911262798634,61.88426590148255,5.853242320819112,82.0181731229077,3.13481228668942,87.85270205643234,45.42569302037438,251.5118547515603,5.834528933524629
$a$,all,0.054,36.23046874999982,35.48541367766601,35.85407103115003,16.374868940843402,23.549488054607508,349.48805460750856,50.67207441750704,58.731513082478436,47.781569965870304,13.390722142515541,28.49829351535836,39.93304638928742,19.402730375426618,54.375896700143464,5.61092150170648,78.62266857962697,3.06143344709897,85.79626972740316,0.5243610068312502,2.5091649410537484,38.71719339302006,0.0,yrni6rq4,84.19404270957007,5.60566240695265,PGD,23.515358361774748,5.4,40.44630404463022,41.60688665710167,41.01838755254092,35.92113510165034,367.06484641638224,57.862547482511985,67.2639362905885,50.68259385665529,14.203730272596843,30.955631399317408,43.37637494021999,20.44368600682594,57.29316116690578,5.63481228668942,78.95743663318986,3.013651877133106,84.4571975131516,42.4966557907907,272.3557602112074,5.834528933524629
$x \nabla x$,all,0.017,28.60892388451432,36.48971783835468,32.07229928492123,24.40706054313642,6.99658703071672,455.11945392491464,51.423094349406796,67.02218429969088,47.781569965870304,13.390722142515541,26.587030716723547,37.25490196078431,17.54266211604095,49.16307986609278,5.40273037542662,75.70540411286466,2.99658703071672,83.9789574366332,0.7345507438741489,3.3552051610747373,31.959865721360643,0.0,yrni6rq4,76.14288001578662,2.80239631052977,PGD,1.3651877133105803,1.7000000000000002,24.926427310182387,40.506934481109326,30.861723446422022,25.33689206926595,579.8634812286689,55.476363558374,70.83333333264775,47.781569965870304,13.390722142515543,26.791808873720136,37.54184600669536,17.576791808873722,49.25872788139646,5.266211604095563,73.79244380679101,2.9044368600682593,81.39646102343376,31.96259581166034,372.5382765961876,5.834528933524629
$a x \nabla x$,all,0.064,42.6594167078594,41.27211860353877,41.9543023816098,14.747966640341739,2.73037542662116,345.22184300341297,57.57409304730283,71.81456200157874,56.655290102389074,15.877570540411279,32.5938566552901,45.67192730750837,21.27986348122867,59.636537541846,5.92150170648464,82.97465327594452,3.19965870307167,89.6700143472023,0.2892289044254543,2.162151619007014,44.57237231058787,0.0,yrni6rq4,87.49853817553891,4.20397867172561,PGD,9.590443686006825,6.4,42.51090644692175,41.94165471066456,42.22436206016424,37.53282853632787,352.0477815699659,58.52370373240367,72.4971558582272,56.655290102389074,15.877570540411288,32.901023890784984,46.10234337637494,21.450511945392492,60.11477761836442,5.771331058020477,80.87039693926351,3.10580204778157,87.03969392635102,44.60180861399111,258.9663188132789,5.834528933524629
$a$,all,0.049,9.090909090909049,9.8039215686274,9.43396226365161,2.91772120904441,21.16040955631399,384.8122866894198,9.05960033516184,23.54948805437713,10.92150170648464,3.0607364897178297,8.29351535836177,11.62123385939741,6.27986348122866,17.59923481587757,3.43686006825938,48.15877570540411,2.3071672354948802,64.65805834528933,0.5000309736028549,5.711163336371296,4.968131965209991,0.0,lerzhzrt,47.34919125984628,39.73829365002053,PGD,65.97269624573379,4.9,14.821763602251314,11.334289813486317,12.845528454793373,8.521714263969626,272.8668941979522,13.172733599287776,30.80204778126919,23.549488054607508,6.599713055954089,13.10580204778157,18.364418938307033,10.051194539249146,28.16834050693448,4.119453924914676,57.72357723577236,2.4812286689419794,69.53610712577714,10.774546043516645,519.4798696120032,5.834528933524629
$x \nabla x$,all,0.02,30.55968301139162,29.507412721185887,30.02433089974332,20.87257642113233,10.23890784982935,344.5392491467577,44.51023403000701,60.196245733201124,42.83276450511945,12.00382592061214,25.05119453924914,35.10282161645146,16.97952218430034,47.58488761358201,5.35836177474402,75.08369201339072,2.9846416382252503,83.6441893830703,0.7346967854404339,3.471348696684652,29.81077049411734,0.0,lerzhzrt,72.45403439387412,16.87618609326516,PGD,8.600682593856655,2.0,28.44656336909007,34.24198947871815,31.076388888393026,23.706257539331947,429.5221843003413,49.65982230670301,65.00284414043865,45.22184300341297,12.673362027737925,25.665529010238906,35.9636537541846,17.303754266211605,48.493543758967,5.255972696245734,73.64897178383548,2.9044368600682593,81.39646102343376,31.515885332507963,379.9163952300343,5.834528933524629
$a x \nabla x$,all,0.019,10.533596837944641,25.49019607843125,14.907006012731161,6.45497284647681,0.17064846416381999,863.4812286689419,29.04203193055664,47.39761092104042,17.40614334470989,4.8780487804878,12.5938566552901,17.64705882352941,11.02389078498293,30.89430894308943,5.163822525597269,72.35772357723577,2.97952218430034,83.50071736011478,0.3447745818269782,4.548872024560482,8.01170631589344,0.0,lerzhzrt,65.8648444034015,23.03624222872718,PGD,49.11262798634812,1.9,16.276894293732422,33.28550932568133,21.862729699574523,15.214752737944057,729.692832764505,42.401200018728005,60.23890784924537,29.351535836177472,8.225729316116691,20.273037542662117,28.407460545193686,15.051194539249146,42.18077474892396,5.354948805460751,75.03586800573888,2.9402730375426622,82.40076518412242,18.413704723689776,420.1983196930349,5.834528933524629
$a$,all,0.052,21.26489459211722,22.19033955045422,21.717762695498248,7.9125533335031,24.23208191126279,372.3549488054608,34.29709653237053,48.06598407234035,34.129692832764505,9.564801530368241,17.44027303754266,24.43806791009086,12.38907849829351,34.720229555236735,4.61774744027303,64.70588235294117,2.71501706484641,76.0879961740794,0.5114139446712034,3.6527272438057294,24.32598947233754,0.0,lzv28g1w,59.16395668985943,26.59267827721762,PGD,47.98634812286689,5.2,29.319899244332348,27.83357245337146,28.55740922423033,23.481886174027032,338.73720136518773,40.72597150643755,55.71672354894952,40.955631399317404,11.477761836441895,23.310580204778155,32.663797226207556,15.511945392491466,43.47202295552367,5.047781569965871,70.73170731707317,2.8139931740614332,78.86178861788618,30.252220370126082,357.7254781082066,5.834528933524629
$x \nabla x$,all,0.019,28.210439105219432,32.56814921090372,30.233074361322643,20.633641233706932,6.484641638225249,411.94539249146766,48.379601768811995,63.21103526673686,42.32081911262799,11.86035389765662,25.11945392491467,35.19846963175514,17.16723549488054,48.11095169775227,5.47440273037542,76.70970827355332,3.0511945392491397,85.50932568149211,0.72286690212907,3.373786815959332,30.14386508717024,0.0,lzv28g1w,71.72726143273461,11.50441799989906,PGD,7.3037542662116035,1.9,25.38860103626935,37.49402199904334,30.276115079649713,23.574846958320705,526.962457337884,54.15669867642517,68.79977246804862,42.491467576791806,11.908177905308465,25.73378839590444,36.059301769488286,17.64505119453925,49.45002391200383,5.395904436860068,75.60975609756098,3.0051194539249146,84.2180774748924,30.89754118745151,368.92889658229586,5.834528933524629
$a x \nabla x$,all,0.072,32.507204610950815,26.972740315638323,29.482488237873227,11.223258347336031,5.46075085324232,296.0750853242321,41.35868445142825,56.85437997669233,42.83276450511945,12.00382592061214,24.02730375426621,33.66810138689622,16.86006825938566,47.25011956001912,5.6655290102389,79.38785270205642,3.1416382252559703,88.0439980870397,0.3178436366106483,2.864370001051078,32.13833027083914,0.0,lzv28g1w,74.13905575812436,16.66118695817103,PGD,28.156996587030715,7.199999999999999,37.830080367393585,31.516021042563214,34.38559874722116,29.05578497372529,297.26962457337885,45.75057384756449,62.656427758209674,45.73378839590443,12.816834050693448,28.327645051194537,39.69392635102821,19.16382252559727,53.7063605930177,5.733788395904437,80.34433285509326,3.090443686006826,86.60927785748446,36.447955607780536,308.41319094062146,5.834528933524629
